May;15;2015;510.75;515.00;519.62;506.12;-0.75;;;;;;;
May;14;2015;514.62;481.12;515.00;481.12;6.85;;;;;;;
May;13;2015;481.62;480.88;486.12;471.12;0.05;;;;;;;
May;12;2015;481.38;481.00;489.88;478.38;-0.05;;;;;;;
May;11;2015;481.62;482.88;484.12;476.38;-0.16;;;;;;;
May;8;2015;482.38;472.25;482.38;471.88;2.06;;;;;;;
May;7;2015;472.62;480.38;483.88;471.38;-1.38;;;;;;;
May;6;2015;479.25;468.38;482.12;467.50;2.68;;;;;;;
May;5;2015;466.75;470.88;472.62;461.12;-1.27;;;;;;;
May;4;2015;472.75;471.75;474.38;466.50;-0.24;;;;;;;
May;1;2015;473.88;476.12;479.12;468.62;-0.32;;;;;;;
Apr;30;2015;475.38;483.75;488.62;471.88;-1.76;;;;;;;
Apr;29;2015;483.88;476.50;483.88;474.12;1.57;;;;;;;
Apr;28;2015;476.38;475.12;478.38;464.12;0.53;;;;;;;
Apr;27;2015;473.88;488.38;490.38;472.62;-2.57;;;;;;;
Apr;24;2015;486.38;498.00;498.88;485.25;-2.36;;;;;;;
Apr;23;2015;498.12;499.75;503.38;497.62;-0.20;;;;;;;
Apr;22;2015;499.12;500.38;504.62;496.38;-0.27;;;;;;;
Apr;21;2015;500.50;498.38;506.38;494.38;0.38;;;;;;;
Apr;20;2015;498.62;493.88;499.12;492.12;1.12;;;;;;;
Apr;17;2015;493.12;494.00;499.75;490.88;-0.30;;;;;;;
Apr;16;2015;494.62;490.38;495.38;489.12;0.82;;;;;;;
Apr;15;2015;490.62;497.62;503.88;490.12;-1.38;;;;;;;
Apr;14;2015;497.50;503.88;506.12;496.38;-0.97;;;;;;;
Apr;13;2015;502.38;518.12;519.88;501.62;-4.63;;;;;;;
Apr;10;2015;526.75;517.88;527.38;515.62;1.52;;;;;;;
Apr;9;2015;518.88;525.25;526.62;513.88;-1.26;;;;;;;
Apr;8;2015;525.50;528.38;530.75;518.38;-0.26;;;;;;;
Apr;7;2015;526.88;525.88;533.88;517.88;-0.28;;;;;;;
Apr;6;2015;528.38;537.62;543.62;525.12;-1.03;;;;;;;
Apr;2;2015;533.88;527.75;544.12;522.62;0.95;;;;;;;
Apr;1;2015;528.88;513.38;528.88;506.12;3.12;;;;;;;
Mar;31;2015;512.88;531.38;531.50;509.12;-3.30;;;;;;;
Mar;30;2015;530.38;512.12;530.62;508.62;4.46;;;;;;;
Mar;27;2015;507.75;499.12;508.88;499.12;1.83;;;;;;;
Mar;26;2015;498.62;519.38;525.12;498.50;-3.90;;;;;;;
Mar;25;2015;518.88;523.12;527.88;516.12;-0.86;;;;;;;
Mar;24;2015;523.38;530.25;531.62;522.62;-2.10;;;;;;;
Mar;23;2015;534.62;533.75;540.38;531.88;0.85;;;;;;;
Mar;20;2015;530.12;510.12;530.38;510.12;3.67;;;;;;;
Mar;19;2015;511.38;516.00;519.88;505.38;0.05;;;;;;;
Mar;18;2015;511.12;502.25;512.38;500.88;1.49;;;;;;;
Mar;17;2015;503.62;516.00;517.88;503.12;-2.23;;;;;;;
Mar;16;2015;515.12;503.12;515.38;494.50;2.77;;;;;;;
Mar;13;2015;501.25;507.62;513.38;498.88;-1.18;;;;;;;
Mar;12;2015;507.25;498.25;512.62;498.12;1.73;;;;;;;
Mar;11;2015;498.62;494.12;502.12;493.88;0.96;;;;;;;
Mar;10;2015;493.88;489.75;496.62;483.38;0.77;;;;;;;
Mar;9;2015;490.12;484.25;494.88;484.12;1.63;;;;;;;
Mar;6;2015;482.25;480.88;485.38;479.38;0.34;;;;;;;
Mar;5;2015;480.62;496.12;496.38;480.38;-3.08;;;;;;;
Mar;4;2015;495.88;505.75;505.88;494.12;-1.69;;;;;;;
Mar;3;2015;504.38;501.50;506.88;493.12;0.90;;;;;;;
Mar;2;2015;499.88;513.75;518.62;499.62;-2.37;;;;;;;
Feb;27;2015;512.00;500.50;517.62;498.12;2.40;;;;;;;
Feb;26;2015;500.00;496.75;500.88;490.12;0.58;;;;;;;
Feb;25;2015;497.12;503.00;505.62;495.12;-1.24;;;;;;;
Feb;24;2015;503.38;504.62;510.62;502.12;-0.05;;;;;;;
Feb;23;2015;503.62;507.38;510.38;502.38;-1.23;;;;;;;
Feb;20;2015;509.88;527.38;531.38;509.62;-3.36;;;;;;;
Feb;19;2015;527.62;528.38;537.12;523.62;-0.09;;;;;;;
Feb;18;2015;528.12;538.00;543.38;523.62;-1.29;;;;;;;
Feb;17;2015;535.00;534.75;546.62;531.88;0.33;;;;;;;
Feb;13;2015;533.25;520.88;534.12;519.75;2.47;;;;;;;
Feb;12;2015;520.38;523.62;527.50;518.38;-0.90;;;;;;;
Feb;11;2015;525.12;521.00;527.88;516.12;0.82;;;;;;;
Feb;10;2015;520.88;527.88;530.75;518.75;-1.56;;;;;;;
Feb;9;2015;529.12;527.25;532.12;521.62;0.33;;;;;;;
Feb;6;2015;527.38;526.12;533.88;516.62;0.19;;;;;;;
Feb;5;2015;526.38;510.88;527.38;508.88;2.78;;;;;;;
Feb;4;2015;512.12;514.38;521.62;507.62;-0.15;;;;;;;
Feb;3;2015;512.88;494.38;515.62;493.38;4.06;;;;;;;
Feb;2;2015;492.88;502.25;505.38;492.38;-2.06;;;;;;;
Jan;30;2015;503.25;507.62;511.62;497.38;-0.89;;;;;;;
Jan;29;2015;507.75;505.62;512.12;501.00;0.47;;;;;;;
Jan;28;2015;505.38;519.25;520.38;503.12;-2.60;;;;;;;
Jan;27;2015;518.88;520.12;524.00;517.62;-0.17;;;;;;;
Jan;26;2015;519.75;529.25;534.62;519.38;-1.79;;;;;;;
Jan;23;2015;529.25;532.88;535.88;526.88;-0.84;;;;;;;
Jan;22;2015;533.75;536.25;542.38;532.62;-0.40;;;;;;;
Jan;21;2015;535.88;537.38;544.38;535.62;0.09;;;;;;;
Jan;20;2015;535.38;532.25;539.62;523.12;0.75;;;;;;;
Jan;16;2015;531.38;536.25;541.88;531.38;-0.47;;;;;;;
Jan;15;2015;533.88;540.12;544.88;528.12;-0.79;;;;;;;
Jan;14;2015;538.12;548.50;549.62;536.12;-1.76;;;;;;;
Jan;13;2015;547.75;556.12;566.62;547.38;-1.35;;;;;;;
Jan;12;2015;555.25;564.00;566.38;554.88;-1.27;;;;;;;
Jan;9;2015;562.38;568.00;573.88;562.12;-0.88;;;;;;;
Jan;8;2015;567.38;580.50;580.50;566.00;-2.03;;;;;;;
Jan;7;2015;579.12;594.38;594.38;578.88;-2.20;;;;;;;
Jan;6;2015;592.12;587.75;603.50;586.38;0.59;;;;;;;
Jan;5;2015;588.62;579.88;597.38;579.38;1.29;;;;;;;
